"number_wasps"	"w"	"max_steps"	"min_steps"	"mean_steps"	"mean_survival"	"mean_nested"	"mean_usurp"	"Treatment"
100	26	549	5	138.5	0.7	0.7	0.2	"RSF"
100	27	1487	2	268.6	0.6	0.6	0.2	"RSF"
100	28	667	2	89.6	0.6	0.6	0.2	"RSF"
100	29	357	1	70.6	0.6	0.6	0.2	"RSF"
100	30	471	6	116	0.5	0.5	0	"RSF"
100	31	784	6	300.7	0.6	0.6	0.1	"RSF"
100	32	1085	6	337.4	0.7	0.7	0.3	"RSF"
100	33	789	3	150.3	0.8	0.8	0.2	"RSF"
100	34	668	5	147.7	0.6	0.6	0.1	"RSF"
100	35	572	3	106.1	0.6	0.6	0.4	"RSF"
100	36	839	4	202	0.6	0.6	0.1	"RSF"
100	37	923	2	298.2	0.5	0.5	0.2	"RSF"
100	38	402	3	122.6	0.6	0.6	0.1	"RSF"
100	39	1458	6	259.5	0.6	0.6	0.2	"RSF"
100	40	1430	3	284.3	0.7	0.7	0.1	"RSF"
100	41	471	3	122.1	0.7	0.7	0.4	"RSF"
100	42	521	2	105.6	0.8	0.8	0.2	"RSF"
100	43	605	3	147.5	0.6	0.6	0.3	"RSF"
100	44	1079	10	147.9	0.7	0.7	0.1	"RSF"
100	45	417	4	103.4	0.5	0.5	0.1	"RSF"
100	46	1219	4	279.6	0.7	0.7	0.3	"RSF"
100	47	478	3	85.5	0.8	0.8	0.4	"RSF"
100	48	1252	15	202.9	0.6	0.6	0.2	"RSF"
100	49	465	5	117.3	0.5	0.5	0.3	"RSF"
100	50	619	4	141.4	0.5	0.5	0.1	"RSF"
100	51	801	2	182.5	0.7	0.7	0.1	"RSF"
100	52	882	3	119.7	0.7	0.7	0.2	"RSF"
100	53	534	3	112.8	0.5	0.5	0.2	"RSF"
100	54	689	3	147.2	0.6	0.6	0	"RSF"
100	55	1514	4	218.5	0.5	0.5	0.1	"RSF"
100	56	173	12	61.1	0.6	0.6	0.2	"RSF"
100	57	1663	2	376.9	0.7	0.7	0.3	"RSF"
100	58	1948	1	260.5	0.7	0.7	0.4	"RSF"
100	59	1820	4	378.4	0.7	0.7	0.3	"RSF"
100	60	953	6	153.8	0.6	0.6	0.3	"RSF"
100	61	2015	12	373.1	0.7	0.7	0.3	"RSF"
100	62	115	10	39	0.7	0.7	0.2	"RSF"
100	63	781	10	287.7	0.7	0.7	0.2	"RSF"
100	64	105	3	46.9	0.7	0.7	0.3	"RSF"
100	65	1157	4	186.9	0.6	0.6	0.2	"RSF"
100	66	732	2	180	0.7	0.7	0.4	"RSF"
100	67	1106	7	282.9	0.6	0.6	0.1	"RSF"
100	68	534	5	137.1	0.7	0.7	0.2	"RSF"
100	69	2237	3	298.9	0.7	0.7	0.7	"RSF"
100	70	565	6	167	0.5	0.5	0.2	"RSF"
100	71	356	1	98.4	0.6	0.6	0.3	"RSF"
100	72	1055	1	157.4	0.6	0.6	0.4	"RSF"
100	73	285	4	99.6	0.5	0.5	0.4	"RSF"
100	74	197	6	72.8	0.7	0.7	0.3	"RSF"
100	75	1275	6	219.8	0.7	0.7	0.3	"RSF"
100	76	542	6	110.2	0.7	0.7	0.5	"RSF"
100	77	733	1	176.2	0.7	0.7	0.2	"RSF"
100	78	247	4	83.6	0.5	0.5	0.1	"RSF"
100	79	2001	8	440.6	0.7	0.7	0.3	"RSF"
100	80	738	4	150	0.8	0.8	0.5	"RSF"
100	81	1433	6	276.5	0.7	0.7	0.4	"RSF"
100	82	744	5	151.7	0.7	0.7	0.4	"RSF"
100	83	1502	6	349.6	0.7	0.7	0.2	"RSF"
100	84	1927	2	311.6	0.7	0.7	0.3	"RSF"
100	85	635	12	173.6	0.7	0.7	0.3	"RSF"
100	86	342	5	95	0.7	0.7	0.2	"RSF"
100	87	337	1	114.3	0.7	0.7	0.5	"RSF"
100	88	1149	2	215.3	0.6	0.6	0.5	"RSF"
100	89	1413	8	237.4	0.6	0.6	0.3	"RSF"
100	90	418	3	125.1	0.5	0.5	0.2	"RSF"
100	91	592	2	101.7	0.7	0.7	0.5	"RSF"
100	92	690	1	108.3	0.6	0.6	0.3	"RSF"
100	93	3005	8	573.9	0.7	0.7	0.3	"RSF"
100	94	2537	20	353.5	0.7	0.7	0.4	"RSF"
100	95	1816	5	222.5	0.6	0.6	0.4	"RSF"
100	96	401	2	87.3	0.7	0.7	0.4	"RSF"
100	97	529	1	87	0.5	0.5	0.3	"RSF"
100	98	861	13	259.3	0.7	0.7	0.5	"RSF"
100	99	885	7	204.9	0.7	0.7	0.7	"RSF"
100	100	1031	5	181.9	0.7	0.7	0.4	"RSF"
110	1	595	1	125.7	0.7	0.7	0	"RSF"
110	2	1296	1	211.6	0.6	0.6	0	"RSF"
110	3	430	1	109.2	0.7	0.7	0.1	"RSF"
110	4	1580	2	352.2	0.6	0.6	0	"RSF"
110	5	849	1	215.2	0.7	0.7	0.2	"RSF"
110	6	712	1	176.3	0.6	0.6	0	"RSF"
110	7	785	2	182.3	0.7	0.7	0	"RSF"
110	8	1542	1	222.6	0.6	0.6	0.1	"RSF"
110	9	997	2	178	0.6	0.6	0.1	"RSF"
110	10	331	1	66.2	0.7	0.7	0.1	"RSF"
110	11	2065	2	301.2	0.6	0.6	0	"RSF"
110	12	289	3	75.4	0.5	0.5	0	"RSF"
110	13	350	4	91.7	0.7	0.7	0	"RSF"
110	14	1094	2	245.2	0.6	0.6	0.1	"RSF"
110	15	688	3	108.3	0.5	0.5	0	"RSF"
110	16	1189	2	182.6	0.7	0.7	0.1	"RSF"
110	17	1935	1	372.3	0.7	0.7	0.2	"RSF"
110	18	1366	3	259.5	0.7	0.7	0.2	"RSF"
110	19	627	3	118.8	0.7	0.7	0.1	"RSF"
110	20	1527	2	201.8	0.6	0.6	0	"RSF"
110	21	633	4	158.3	0.7	0.7	0.3	"RSF"
110	22	596	3	114.6	0.6	0.6	0	"RSF"
110	23	1397	1	213.8	0.7	0.7	0.2	"RSF"
110	24	958	3	199.9	0.7	0.7	0.2	"RSF"
110	25	362	1	82.9	0.5	0.5	0.2	"RSF"
110	26	2182	1	342.2	0.7	0.7	0.1	"RSF"
110	27	584	2	113.8	0.6	0.6	0.1	"RSF"
110	28	380	3	94.2	0.6	0.6	0.1	"RSF"
110	29	633	2	124.6	0.7	0.7	0.3	"RSF"
110	30	840	1	178	0.7	0.7	0.2	"RSF"
110	31	1813	2	459.2	0.6	0.6	0.1	"RSF"
110	32	799	1	119.2	0.6	0.6	0.1	"RSF"
110	33	391	5	127.2	0.5	0.5	0	"RSF"
110	34	155	6	41	0.7	0.7	0.2	"RSF"
110	35	414	1	82.2	0.7	0.7	0.3	"RSF"
110	36	1434	3	264.4	0.6	0.6	0.5	"RSF"
110	37	761	3	127.9	0.7	0.7	0.1	"RSF"
110	38	1059	4	261.3	0.6	0.6	0.2	"RSF"
110	39	948	6	173.5	0.7	0.7	0.1	"RSF"
110	40	673	4	207.1	0.7	0.7	0.2	"RSF"
110	41	1338	6	236.7	0.7	0.7	0.2	"RSF"
110	42	398	2	163.4	0.7	0.7	0.3	"RSF"
110	43	851	4	182.6	0.5	0.5	0.1	"RSF"
110	44	714	5	197.1	0.7	0.7	0.4	"RSF"
110	45	1275	5	213.1	0.7	0.7	0.4	"RSF"
110	46	1577	1	196.5	0.6	0.6	0.1	"RSF"
110	47	842	2	221.1	0.5	0.5	0.1	"RSF"
110	48	531	4	128.6	0.7	0.7	0.2	"RSF"
110	49	724	1	195.6	0.6	0.6	0.1	"RSF"
110	50	414	9	141.7	0.6	0.6	0.2	"RSF"
110	51	1313	6	166.5	0.7	0.7	0.4	"RSF"
110	52	611	4	119.7	0.6	0.6	0.1	"RSF"
110	53	582	2	126.5	0.7	0.7	0.1	"RSF"
110	54	422	3	151.5	0.7	0.7	0.1	"RSF"
110	55	236	4	68.1	0.6	0.6	0.1	"RSF"
110	56	1087	4	227.6	0.8	0.8	0.4	"RSF"
110	57	363	9	113.7	0.6	0.6	0.2	"RSF"
110	58	425	4	136.2	0.6	0.6	0	"RSF"
110	59	1754	7	295.2	0.7	0.7	0.2	"RSF"
110	60	309	5	108.5	0.6	0.6	0.3	"RSF"
110	61	1360	3	172.2	0.7	0.7	0.3	"RSF"
110	62	1161	5	218.9	0.7	0.7	0.3	"RSF"
110	63	234	1	66.6	0.6	0.6	0.4	"RSF"
110	64	206	4	63	0.7	0.7	0.2	"RSF"
110	65	647	2	142.6	0.4	0.4	0.2	"RSF"
110	66	811	3	235.5	0.7	0.7	0.4	"RSF"
110	67	1175	10	249.9	0.6	0.6	0.1	"RSF"
110	68	643	1	119.3	0.6	0.6	0.3	"RSF"
110	69	528	8	99.4	0.6	0.6	0.2	"RSF"
110	70	689	8	119.2	0.6	0.6	0.4	"RSF"
110	71	1442	6	210.5	0.5	0.5	0.2	"RSF"
110	72	552	12	124.9	0.6	0.6	0.2	"RSF"
110	73	215	5	52.6	0.6	0.6	0.4	"RSF"
110	74	2484	12	360.7	0.7	0.7	0.1	"RSF"
110	75	1742	3	306.2	0.6	0.6	0.4	"RSF"
110	76	643	1	187.1	0.6	0.6	0.2	"RSF"
110	77	731	12	244.2	0.7	0.7	0.4	"RSF"
110	78	1228	2	242.8	0.6	0.6	0.3	"RSF"
110	79	747	13	194.4	0.6	0.6	0.4	"RSF"
110	80	752	3	144.3	0.7	0.7	0.6	"RSF"
110	81	847	12	146.9	0.6	0.6	0.3	"RSF"
110	82	1003	1	199.3	0.7	0.7	0.2	"RSF"
110	83	860	2	162.8	0.6	0.6	0.3	"RSF"
110	84	705	9	144.3	0.8	0.8	0.3	"RSF"
110	85	606	5	99.6	0.6	0.6	0.2	"RSF"
110	86	613	4	163.1	0.6	0.6	0.5	"RSF"
110	87	1596	3	189	0.7	0.7	0	"RSF"
110	88	473	5	144.8	0.6	0.6	0.2	"RSF"
110	89	539	4	101.2	0.6	0.6	0.2	"RSF"
110	90	371	9	121.6	0.6	0.6	0.1	"RSF"
110	91	1973	4	353	0.5	0.5	0.4	"RSF"
110	92	432	4	107.5	0.4	0.4	0.2	"RSF"
110	93	222	3	65.9	0.6	0.6	0.2	"RSF"
110	94	1717	1	244.3	0.6	0.6	0.4	"RSF"
110	95	1415	10	253.4	0.6	0.6	0.4	"RSF"
110	96	3329	2	516.5	0.5	0.5	0.4	"RSF"
110	97	887	2	192.2	0.5	0.5	0.3	"RSF"
110	98	601	3	142.7	0.8	0.8	0.3	"RSF"
110	99	662	1	99.2	0.7	0.7	0.4	"RSF"
110	100	1320	3	290.5	0.5	0.5	0.1	"RSF"
110	101	403	6	90.5	0.6	0.6	0.3	"RSF"
110	102	457	1	115.4	0.5	0.5	0.3	"RSF"
110	103	735	8	203.7	0.5	0.5	0.2	"RSF"
110	104	1801	5	214.3	0.7	0.7	0.4	"RSF"
110	105	1256	8	186.4	0.6	0.6	0.5	"RSF"
110	106	690	3	157.9	0.7	0.7	0.1	"RSF"
110	107	656	7	219.7	0.6	0.6	0.5	"RSF"
110	108	296	2	80.2	0.6	0.6	0.4	"RSF"
110	109	204	8	61.3	0.7	0.7	0.5	"RSF"
110	110	825	6	149.1	0.8	0.8	0.4	"RSF"
120	1	598	1	159.8	0.6	0.6	0	"RSF"
120	2	441	1	99.7	0.7	0.7	0	"RSF"
120	3	1580	1	262	0.7	0.7	0	"RSF"
120	4	750	1	175.3	0.7	0.7	0.2	"RSF"
120	5	1102	2	159.7	0.7	0.7	0	"RSF"
120	6	1781	1	313.9	0.5	0.5	0.1	"RSF"
120	7	872	1	198.8	0.7	0.7	0	"RSF"
120	8	128	1	38.5	0.7	0.7	0	"RSF"
120	9	1115	1	255.1	0.7	0.7	0.1	"RSF"
120	10	1175	2	182.7	0.7	0.7	0.1	"RSF"
120	11	468	1	163	0.7	0.7	0.1	"RSF"
120	12	314	1	86	0.6	0.6	0	"RSF"
120	13	1015	2	172.4	0.7	0.7	0.3	"RSF"
120	14	594	1	131.1	0.7	0.7	0.1	"RSF"
120	15	317	2	53.7	0.7	0.7	0.1	"RSF"
120	16	589	1	99.4	0.6	0.6	0.1	"RSF"
120	17	801	3	114.4	0.7	0.7	0.1	"RSF"
120	18	648	2	168.4	0.7	0.7	0.1	"RSF"
120	19	1480	3	187	0.7	0.7	0.1	"RSF"
120	20	724	1	126.6	0.6	0.6	0.2	"RSF"
120	21	886	3	167.7	0.6	0.6	0	"RSF"
120	22	438	1	95.2	0.6	0.6	0.1	"RSF"
120	23	1743	4	245.6	0.7	0.7	0.2	"RSF"
120	24	1093	2	249.3	0.7	0.7	0.2	"RSF"
120	25	1113	3	186.3	0.8	0.8	0.1	"RSF"
120	26	2014	2	343.6	0.5	0.5	0.2	"RSF"
120	27	1115	2	234.8	0.6	0.6	0.3	"RSF"
120	28	571	1	179	0.6	0.6	0.2	"RSF"
120	29	730	5	182.5	0.7	0.7	0.1	"RSF"
120	30	1140	2	172.5	0.7	0.7	0.1	"RSF"
120	31	1124	3	193.8	0.6	0.6	0.3	"RSF"
120	32	1042	3	250.6	0.6	0.6	0.2	"RSF"
120	33	905	3	179.8	0.7	0.7	0.5	"RSF"
120	34	327	5	62.3	0.7	0.7	0.2	"RSF"
120	35	736	4	172.5	0.8	0.8	0.4	"RSF"
120	36	1038	3	228	0.7	0.7	0.2	"RSF"
120	37	929	1	278.3	0.5	0.5	0.2	"RSF"
120	38	604	3	129.3	0.7	0.7	0	"RSF"
120	39	1477	3	206.7	0.7	0.7	0.1	"RSF"
120	40	165	2	54.3	0.7	0.7	0.4	"RSF"
120	41	761	3	161.2	0.5	0.5	0.2	"RSF"
120	42	1935	6	338	0.7	0.7	0.2	"RSF"
120	43	980	3	171.7	0.7	0.7	0.2	"RSF"
120	44	334	6	86.2	0.6	0.6	0.2	"RSF"
120	45	542	1	124.1	0.7	0.7	0.4	"RSF"
120	46	1233	3	275.2	0.7	0.7	0.4	"RSF"
120	47	342	3	85.2	0.7	0.7	0.3	"RSF"
120	48	961	2	263.9	0.6	0.6	0.3	"RSF"
120	49	1199	4	213.8	0.7	0.7	0.3	"RSF"
120	50	588	1	194.9	0.6	0.6	0.2	"RSF"
120	51	770	6	152	0.6	0.6	0.1	"RSF"
120	52	899	8	215.8	0.7	0.7	0.3	"RSF"
120	53	1402	3	315.6	0.7	0.7	0.4	"RSF"
120	54	1306	3	244.4	0.5	0.5	0.3	"RSF"
120	55	926	3	256.2	0.7	0.7	0.3	"RSF"
120	56	497	6	136.9	0.6	0.6	0.2	"RSF"
120	57	913	4	193	0.6	0.6	0.1	"RSF"
120	58	1116	9	231	0.7	0.7	0.3	"RSF"
120	59	1775	7	409.6	0.6	0.6	0.3	"RSF"
120	60	1282	1	231.8	0.6	0.6	0.4	"RSF"
120	61	305	2	78.1	0.6	0.6	0.3	"RSF"
120	62	703	1	115.3	0.9	0.9	0.4	"RSF"
120	63	1123	3	229.2	0.6	0.6	0.3	"RSF"
120	64	1471	2	361.8	0.4	0.4	0.1	"RSF"
120	65	314	7	74.8	0.7	0.7	0.1	"RSF"
120	66	817	2	176.4	0.7	0.7	0.6	"RSF"
120	67	418	17	100.5	0.6	0.6	0.3	"RSF"
120	68	605	2	138.7	0.6	0.6	0.5	"RSF"
120	69	223	3	68	0.6	0.6	0.3	"RSF"
120	70	329	8	71.2	0.6	0.6	0.2	"RSF"
120	71	774	6	194.5	0.6	0.6	0.2	"RSF"
120	72	913	8	216.9	0.6	0.6	0.2	"RSF"
120	73	217	9	45.7	0.5	0.5	0.3	"RSF"
120	74	1136	4	188.4	0.7	0.7	0.4	"RSF"
120	75	2053	2	317.9	0.7	0.7	0.3	"RSF"
120	76	477	3	98	0.6	0.6	0.4	"RSF"
120	77	584	5	185.8	0.4	0.4	0.1	"RSF"
120	78	1236	1	329	0.8	0.8	0.4	"RSF"
120	79	1565	4	382.2	0.6	0.6	0.1	"RSF"
120	80	364	1	66.5	0.7	0.7	0.3	"RSF"
120	81	775	3	146.4	0.6	0.6	0.5	"RSF"
120	82	682	4	181.6	0.6	0.6	0.3	"RSF"
120	83	904	7	255.8	0.6	0.6	0.3	"RSF"
120	84	480	2	122.7	0.6	0.6	0.2	"RSF"
120	85	1298	12	285.5	0.6	0.6	0.1	"RSF"
120	86	1078	5	193.9	0.6	0.6	0	"RSF"
120	87	534	3	127	0.6	0.6	0.3	"RSF"
120	88	141	1	49.6	0.6	0.6	0.2	"RSF"
120	89	2130	7	270.3	0.6	0.6	0.3	"RSF"
120	90	952	1	235.1	0.6	0.6	0.4	"RSF"
120	91	548	2	123.9	0.8	0.8	0.3	"RSF"
120	92	720	5	186.2	0.5	0.5	0.3	"RSF"
120	93	250	1	49.9	0.6	0.6	0.2	"RSF"
120	94	795	6	115.9	0.7	0.7	0.2	"RSF"
120	95	585	4	123.6	0.7	0.7	0.4	"RSF"
120	96	905	6	159.6	0.7	0.7	0.3	"RSF"
120	97	1724	13	259.5	0.6	0.6	0.3	"RSF"
120	98	1071	4	176.4	0.4	0.4	0.4	"RSF"
120	99	464	4	100.7	0.6	0.6	0.3	"RSF"
120	100	2021	5	445.8	0.7	0.7	0.4	"RSF"
120	101	351	4	77.2	0.7	0.7	0.5	"RSF"
120	102	1424	7	294	0.7	0.7	0.3	"RSF"
120	103	817	4	116.1	0.7	0.7	0.4	"RSF"
120	104	2471	6	327.7	0.7	0.7	0.3	"RSF"
120	105	1754	8	221	0.6	0.6	0.4	"RSF"
120	106	1468	3	242.9	0.6	0.6	0.3	"RSF"
120	107	649	6	173.1	0.6	0.6	0.5	"RSF"
120	108	848	5	102.5	0.8	0.8	0.6	"RSF"
120	109	352	6	88.1	0.7	0.7	0.3	"RSF"
120	110	928	4	233.2	0.5	0.5	0.2	"RSF"
120	111	988	10	263.1	0.5	0.5	0.3	"RSF"
120	112	554	8	193.3	0.6	0.6	0.2	"RSF"
120	113	131	11	47.8	0.5	0.5	0.1	"RSF"
120	114	1985	11	304.1	0.6	0.6	0.3	"RSF"
120	115	1222	4	277.6	0.6	0.6	0.2	"RSF"
120	116	1375	1	200	0.7	0.7	0.4	"RSF"
120	117	546	8	122.9	0.6	0.6	0.4	"RSF"
120	118	1304	6	268.6	0.6	0.6	0.3	"RSF"
120	119	831	6	193	0.6	0.6	0	"RSF"
120	120	1486	3	303.3	0.7	0.7	0.4	"RSF"
130	1	766	1	169.1	0.5	0.5	0	"RSF"
130	2	1255	1	275	0.7	0.7	0.1	"RSF"
130	3	801	1	99.3	0.7	0.7	0	"RSF"
130	4	1108	1	182.4	0.7	0.7	0	"RSF"
130	5	1121	1	148.2	0.7	0.7	0	"RSF"
130	6	849	1	206	0.7	0.7	0	"RSF"
130	7	585	3	110.9	0.6	0.6	0.1	"RSF"
130	8	838	1	113.8	0.7	0.7	0	"RSF"
130	9	697	2	154.9	0.7	0.7	0.1	"RSF"
130	10	894	3	151.5	0.6	0.6	0	"RSF"
130	11	151	2	51.2	0.3	0.3	0	"RSF"
130	12	1613	1	304.3	0.7	0.7	0	"RSF"
130	13	644	2	119	0.7	0.7	0.2	"RSF"
130	14	563	3	98.1	0.8	0.8	0.2	"RSF"
130	15	1452	2	266.7	0.7	0.7	0.1	"RSF"
130	16	340	2	89	0.6	0.6	0.1	"RSF"
130	17	1891	4	278.6	0.7	0.7	0.1	"RSF"
130	18	572	4	147	0.7	0.7	0	"RSF"
130	19	655	4	105.7	0.6	0.6	0.1	"RSF"
130	20	244	1	55.2	0.5	0.5	0.2	"RSF"
130	21	740	1	171.8	0.6	0.6	0.2	"RSF"
130	22	468	1	128.1	0.7	0.7	0.3	"RSF"
130	23	922	5	173.5	0.7	0.7	0.1	"RSF"
130	24	1018	4	210.4	0.7	0.7	0.1	"RSF"
130	25	944	3	144.5	0.7	0.7	0.2	"RSF"
130	26	1125	1	299.1	0.7	0.7	0.4	"RSF"
130	27	482	2	120.8	0.6	0.6	0.1	"RSF"
130	28	949	3	171.5	0.6	0.6	0.1	"RSF"
130	29	1901	2	256.3	0.5	0.5	0.1	"RSF"
130	30	763	2	196.2	0.7	0.7	0.4	"RSF"
130	31	1046	2	154.2	0.5	0.5	0	"RSF"
130	32	939	5	135.1	0.7	0.7	0.2	"RSF"
130	33	978	7	210.1	0.6	0.6	0	"RSF"
130	34	625	3	155	0.6	0.6	0.3	"RSF"
130	35	1268	3	248.9	0.4	0.4	0.2	"RSF"
130	36	1027	7	167.6	0.7	0.7	0.2	"RSF"
130	37	852	1	178	0.7	0.7	0.2	"RSF"
130	38	300	4	68.7	0.6	0.6	0.2	"RSF"
130	39	946	3	150.6	0.7	0.7	0.2	"RSF"
130	40	889	1	146.5	0.6	0.6	0.3	"RSF"
130	41	283	3	89.9	0.7	0.7	0.1	"RSF"
130	42	518	3	128.2	0.5	0.5	0.2	"RSF"
130	43	864	9	161.7	0.6	0.6	0.1	"RSF"
130	44	700	3	247.4	0.7	0.7	0.1	"RSF"
130	45	506	6	123.3	0.7	0.7	0.4	"RSF"
130	46	564	3	115.3	0.7	0.7	0.2	"RSF"
130	47	551	5	146.8	0.7	0.7	0.2	"RSF"
130	48	1074	2	229.3	0.5	0.5	0.3	"RSF"
130	49	361	4	66.7	0.7	0.7	0.2	"RSF"
130	50	388	7	113.1	0.7	0.7	0.3	"RSF"
130	51	352	5	99.9	0.6	0.6	0.1	"RSF"
130	52	667	3	173.7	0.7	0.7	0.3	"RSF"
130	53	1366	8	354.7	0.6	0.6	0.4	"RSF"
130	54	493	5	99.9	0.7	0.7	0.3	"RSF"
130	55	847	9	165	0.7	0.7	0.3	"RSF"
130	56	440	2	117.3	0.6	0.6	0.2	"RSF"
130	57	999	3	182.6	0.5	0.5	0	"RSF"
130	58	719	8	126.1	0.6	0.6	0.1	"RSF"
130	59	858	2	194.9	0.7	0.7	0.4	"RSF"
130	60	439	5	120.4	0.6	0.6	0.2	"RSF"
130	61	946	5	255	0.5	0.5	0.1	"RSF"
130	62	1023	6	173.8	0.7	0.7	0.5	"RSF"
130	63	2146	2	366	0.8	0.8	0.6	"RSF"
130	64	1999	2	335.9	0.6	0.6	0.3	"RSF"
130	65	1413	3	192.1	0.7	0.7	0.2	"RSF"
130	66	219	4	71.3	0.5	0.5	0.3	"RSF"
130	67	1553	2	198.2	0.7	0.7	0.4	"RSF"
130	68	292	4	76	0.8	0.8	0.1	"RSF"
130	69	394	4	100.4	0.7	0.7	0.1	"RSF"
130	70	890	6	257.5	0.6	0.6	0.3	"RSF"
130	71	812	10	219.4	0.6	0.6	0	"RSF"
130	72	960	3	155.8	0.7	0.7	0.3	"RSF"
130	73	1638	6	434.5	0.6	0.6	0.1	"RSF"
130	74	665	2	171	0.6	0.6	0.4	"RSF"
130	75	1124	7	209.6	0.6	0.6	0.4	"RSF"
130	76	425	2	107.1	0.7	0.7	0.7	"RSF"
130	77	1187	6	195.6	0.6	0.6	0.2	"RSF"
130	78	1399	9	270.5	0.6	0.6	0.4	"RSF"
130	79	875	7	168.3	0.6	0.6	0.3	"RSF"
130	80	630	1	105.7	0.6	0.6	0.3	"RSF"
130	81	648	6	193	0.6	0.6	0.3	"RSF"
130	82	902	14	189.8	0.6	0.6	0.1	"RSF"
130	83	1185	10	257.6	0.7	0.7	0.1	"RSF"
130	84	520	1	171.2	0.6	0.6	0.2	"RSF"
130	85	824	1	209.4	0.7	0.7	0.3	"RSF"
130	86	1232	2	310.8	0.6	0.6	0.4	"RSF"
130	87	485	4	115	0.7	0.7	0.3	"RSF"
130	88	485	6	154.2	0.5	0.5	0.3	"RSF"
130	89	1790	3	304.7	0.6	0.6	0.3	"RSF"
130	90	997	7	260.3	0.6	0.6	0.3	"RSF"
130	91	676	5	209.1	0.6	0.6	0.3	"RSF"
130	92	638	3	104.1	0.8	0.8	0.3	"RSF"
130	93	277	12	99.8	0.4	0.4	0.2	"RSF"
130	94	719	2	138.1	0.7	0.7	0.5	"RSF"
130	95	1214	7	277	0.6	0.6	0.1	"RSF"
130	96	823	7	169.9	0.7	0.7	0.3	"RSF"
130	97	472	7	115	0.5	0.5	0.3	"RSF"
130	98	1380	5	215.3	0.6	0.6	0.5	"RSF"
130	99	1442	6	240.1	0.7	0.7	0.3	"RSF"
130	100	1767	6	273.8	0.7	0.7	0.4	"RSF"
130	101	689	3	151.6	0.8	0.8	0.4	"RSF"
130	102	562	9	89.4	0.6	0.6	0.1	"RSF"
130	103	1237	5	218.2	0.6	0.6	0.4	"RSF"
130	104	220	3	78.3	0.7	0.7	0.4	"RSF"
130	105	709	4	97.9	0.6	0.6	0.3	"RSF"
130	106	1897	4	251.4	0.6	0.6	0.4	"RSF"
130	107	253	3	59.2	0.7	0.7	0.4	"RSF"
130	108	606	2	171.6	0.7	0.7	0.4	"RSF"
130	109	1540	14	241.7	0.5	0.5	0.4	"RSF"
130	110	662	11	140.9	0.6	0.6	0.3	"RSF"
130	111	523	8	79.8	0.7	0.7	0.4	"RSF"
130	112	751	7	167.6	0.5	0.5	0.1	"RSF"
130	113	489	8	147.8	0.6	0.6	0.2	"RSF"
130	114	1703	4	480.5	0.6	0.6	0.5	"RSF"
130	115	679	8	174.8	0.7	0.7	0.2	"RSF"
130	116	408	8	135.8	0.7	0.7	0.4	"RSF"
130	117	1208	5	224.3	0.7	0.7	0.3	"RSF"
130	118	769	1	258.9	0.6	0.6	0.1	"RSF"
130	119	1226	4	312.3	0.6	0.6	0.3	"RSF"
130	120	484	2	104.9	0.6	0.6	0.4	"RSF"
130	121	1014	1	258	0.7	0.7	0.4	"RSF"
130	122	602	6	134.6	0.6	0.6	0.4	"RSF"
130	123	1568	2	275.9	0.5	0.5	0.3	"RSF"
130	124	670	12	172.6	0.6	0.6	0.2	"RSF"
130	125	1448	8	220.6	0.8	0.8	0.2	"RSF"
130	126	222	2	70.6	0.6	0.6	0.4	"RSF"
130	127	350	10	102.6	0.6	0.6	0.3	"RSF"
130	128	728	2	151.9	0.7	0.7	0.3	"RSF"
130	129	807	1	147.1	0.6	0.6	0.5	"RSF"
130	130	1484	2	266.9	0.6	0.6	0.3	"RSF"
140	1	755	1	131.7	0.7	0.7	0	"RSF"
140	2	515	1	154.6	0.6	0.6	0	"RSF"
140	3	1658	1	187.7	0.7	0.7	0	"RSF"
140	4	1238	1	226.1	0.6	0.6	0.1	"RSF"
140	5	812	1	157.3	0.8	0.8	0	"RSF"
140	6	1045	1	184.7	0.6	0.6	0	"RSF"
140	7	501	1	126.9	0.7	0.7	0	"RSF"
140	8	2086	2	353.7	0.6	0.6	0	"RSF"
140	9	858	1	177.1	0.6	0.6	0.1	"RSF"
140	10	473	1	78.4	0.6	0.6	0.1	"RSF"
140	11	684	2	150.6	0.7	0.7	0.1	"RSF"
140	12	1176	2	177	0.7	0.7	0	"RSF"
140	13	1513	2	283.4	0.8	0.8	0.1	"RSF"
140	14	1317	2	249.4	0.6	0.6	0.2	"RSF"
140	15	726	2	110.7	0.7	0.7	0.3	"RSF"
140	16	878	3	126.1	0.7	0.7	0	"RSF"
140	17	896	2	216.4	0.7	0.7	0.1	"RSF"
140	18	811	2	111.9	0.7	0.7	0.1	"RSF"
140	19	905	2	218.9	0.6	0.6	0	"RSF"
140	20	1144	3	140.5	0.6	0.6	0.1	"RSF"
140	21	1331	1	179.4	0.6	0.6	0.1	"RSF"
140	22	962	3	183.3	0.5	0.5	0.2	"RSF"
140	23	1265	1	196.1	0.6	0.6	0.1	"RSF"
140	24	451	2	89.3	0.7	0.7	0.2	"RSF"
140	25	439	2	104.7	0.8	0.8	0.1	"RSF"
140	26	992	2	148.7	0.6	0.6	0.2	"RSF"
140	27	973	3	162.2	0.6	0.6	0	"RSF"
140	28	837	1	174.5	0.6	0.6	0.3	"RSF"
140	29	321	3	122	0.7	0.7	0.2	"RSF"
140	30	1040	3	224.6	0.6	0.6	0.1	"RSF"
140	31	660	9	182	0.5	0.5	0.1	"RSF"
