"number_wasps"	"w"	"total_alive"	"total_usurp"	"total_nested"	"Treatment"
160	118	7	3	7	"RSF"
160	119	7	4	7	"RSF"
160	120	7	5	7	"RSF"
160	121	5	4	5	"RSF"
160	122	6	5	6	"RSF"
160	123	6	5	6	"RSF"
160	124	6	4	6	"RSF"
160	125	7	4	7	"RSF"
160	126	6	5	6	"RSF"
160	127	4	0	4	"RSF"
160	128	8	3	8	"RSF"
160	129	7	5	7	"RSF"
160	130	7	3	7	"RSF"
160	131	6	4	6	"RSF"
160	132	6	5	6	"RSF"
160	133	6	3	6	"RSF"
160	134	6	3	6	"RSF"
160	135	5	2	5	"RSF"
160	136	6	5	6	"RSF"
160	137	6	3	6	"RSF"
160	138	7	5	7	"RSF"
160	139	6	2	6	"RSF"
160	140	6	3	6	"RSF"
160	141	6	2	6	"RSF"
160	142	5	3	5	"RSF"
160	143	6	4	6	"RSF"
160	144	5	2	5	"RSF"
160	145	5	2	5	"RSF"
160	146	7	4	7	"RSF"
160	147	6	3	6	"RSF"
160	148	7	5	7	"RSF"
160	149	6	4	6	"RSF"
160	150	6	2	6	"RSF"
160	151	6	3	6	"RSF"
160	152	6	4	6	"RSF"
160	153	7	5	7	"RSF"
160	154	5	2	5	"RSF"
160	155	7	5	7	"RSF"
160	156	5	3	5	"RSF"
160	157	6	3	6	"RSF"
160	158	7	4	7	"RSF"
160	159	6	3	6	"RSF"
160	160	8	4	8	"RSF"
170	1	7	0	7	"RSF"
170	2	6	0	6	"RSF"
170	3	7	0	7	"RSF"
170	4	8	1	8	"RSF"
170	5	6	0	6	"RSF"
170	6	6	1	6	"RSF"
170	7	6	1	6	"RSF"
170	8	7	1	7	"RSF"
170	9	7	0	7	"RSF"
170	10	7	0	7	"RSF"
170	11	6	1	6	"RSF"
170	12	6	0	6	"RSF"
170	13	5	1	5	"RSF"
170	14	6	2	6	"RSF"
170	15	7	1	7	"RSF"
170	16	7	3	7	"RSF"
170	17	6	0	6	"RSF"
170	18	5	0	5	"RSF"
170	19	7	1	7	"RSF"
170	20	7	2	7	"RSF"
170	21	6	0	6	"RSF"
170	22	8	0	8	"RSF"
170	23	4	0	4	"RSF"
170	24	7	1	7	"RSF"
170	25	7	1	7	"RSF"
170	26	7	2	7	"RSF"
170	27	7	2	7	"RSF"
170	28	7	3	7	"RSF"
170	29	7	2	7	"RSF"
170	30	6	1	6	"RSF"
170	31	7	2	7	"RSF"
170	32	5	4	5	"RSF"
170	33	4	1	4	"RSF"
170	34	5	3	5	"RSF"
170	35	6	1	6	"RSF"
170	36	6	0	6	"RSF"
170	37	7	2	7	"RSF"
170	38	6	2	6	"RSF"
170	39	6	2	6	"RSF"
170	40	7	2	7	"RSF"
170	41	8	3	8	"RSF"
170	42	6	2	6	"RSF"
170	43	6	1	6	"RSF"
170	44	6	1	6	"RSF"
170	45	7	1	7	"RSF"
170	46	6	3	6	"RSF"
170	47	8	2	8	"RSF"
170	48	6	2	6	"RSF"
170	49	5	1	5	"RSF"
170	50	7	5	7	"RSF"
170	51	7	3	7	"RSF"
170	52	6	2	6	"RSF"
170	53	7	3	7	"RSF"
170	54	6	1	6	"RSF"
170	55	6	1	6	"RSF"
170	56	6	3	6	"RSF"
170	57	7	1	7	"RSF"
170	58	7	3	7	"RSF"
170	59	7	2	7	"RSF"
170	60	7	5	7	"RSF"
170	61	6	4	6	"RSF"
170	62	7	3	7	"RSF"
170	63	6	4	6	"RSF"
170	64	6	1	6	"RSF"
170	65	7	4	7	"RSF"
170	66	7	4	7	"RSF"
170	67	7	4	7	"RSF"
170	68	6	3	6	"RSF"
170	69	7	2	7	"RSF"
170	70	7	3	7	"RSF"
170	71	7	4	7	"RSF"
170	72	6	4	6	"RSF"
170	73	5	2	5	"RSF"
170	74	6	5	6	"RSF"
170	75	6	3	6	"RSF"
170	76	6	3	6	"RSF"
170	77	7	4	7	"RSF"
170	78	7	3	7	"RSF"
170	79	6	1	6	"RSF"
170	80	6	3	6	"RSF"
170	81	5	4	5	"RSF"
170	82	6	4	6	"RSF"
170	83	6	2	6	"RSF"
170	84	6	4	6	"RSF"
170	85	6	4	6	"RSF"
170	86	7	7	7	"RSF"
170	87	7	4	7	"RSF"
170	88	8	4	8	"RSF"
170	89	5	3	5	"RSF"
170	90	8	3	8	"RSF"
170	91	6	3	6	"RSF"
170	92	5	2	5	"RSF"
170	93	6	5	6	"RSF"
170	94	7	5	7	"RSF"
170	95	6	3	6	"RSF"
170	96	6	3	6	"RSF"
170	97	7	6	7	"RSF"
170	98	6	3	6	"RSF"
170	99	6	3	6	"RSF"
170	100	5	2	5	"RSF"
170	101	7	6	7	"RSF"
170	102	5	2	5	"RSF"
170	103	7	4	7	"RSF"
170	104	7	2	7	"RSF"
170	105	4	2	4	"RSF"
170	106	7	3	7	"RSF"
170	107	7	3	7	"RSF"
170	108	6	3	6	"RSF"
170	109	7	4	7	"RSF"
170	110	7	5	7	"RSF"
170	111	6	3	6	"RSF"
170	112	7	3	7	"RSF"
170	113	8	6	8	"RSF"
170	114	5	4	5	"RSF"
170	115	6	4	6	"RSF"
170	116	7	3	7	"RSF"
170	117	7	1	7	"RSF"
170	118	7	4	7	"RSF"
170	119	7	4	7	"RSF"
170	120	7	5	7	"RSF"
170	121	6	4	6	"RSF"
170	122	6	4	6	"RSF"
170	123	7	3	7	"RSF"
170	124	4	1	4	"RSF"
170	125	6	4	6	"RSF"
170	126	6	4	6	"RSF"
170	127	5	3	5	"RSF"
170	128	6	3	6	"RSF"
170	129	6	3	6	"RSF"
170	130	6	3	6	"RSF"
170	131	6	3	6	"RSF"
170	132	7	3	7	"RSF"
170	133	6	2	6	"RSF"
170	134	8	3	8	"RSF"
170	135	6	4	6	"RSF"
170	136	7	4	7	"RSF"
170	137	7	2	7	"RSF"
170	138	7	5	7	"RSF"
170	139	7	5	7	"RSF"
170	140	6	2	6	"RSF"
170	141	6	5	6	"RSF"
170	142	6	5	6	"RSF"
170	143	6	4	6	"RSF"
170	144	8	5	8	"RSF"
170	145	6	3	6	"RSF"
170	146	6	5	6	"RSF"
170	147	6	3	6	"RSF"
170	148	4	3	4	"RSF"
170	149	6	5	6	"RSF"
170	150	8	6	8	"RSF"
170	151	7	4	7	"RSF"
170	152	6	4	6	"RSF"
170	153	6	2	6	"RSF"
170	154	7	3	7	"RSF"
170	155	7	4	7	"RSF"
170	156	6	1	6	"RSF"
170	157	5	4	5	"RSF"
170	158	7	6	7	"RSF"
170	159	7	4	7	"RSF"
170	160	6	5	6	"RSF"
170	161	7	3	7	"RSF"
170	162	8	4	8	"RSF"
170	163	7	6	7	"RSF"
170	164	5	3	5	"RSF"
170	165	5	2	5	"RSF"
170	166	6	2	6	"RSF"
170	167	7	7	7	"RSF"
170	168	5	3	5	"RSF"
170	169	7	4	7	"RSF"
170	170	7	4	7	"RSF"
180	1	7	0	7	"RSF"
180	2	5	0	5	"RSF"
180	3	6	0	6	"RSF"
180	4	6	0	6	"RSF"
180	5	6	0	6	"RSF"
180	6	6	0	6	"RSF"
180	7	6	0	6	"RSF"
180	8	6	0	6	"RSF"
180	9	6	1	6	"RSF"
180	10	7	1	7	"RSF"
180	11	7	1	7	"RSF"
180	12	6	0	6	"RSF"
180	13	8	1	8	"RSF"
180	14	7	0	7	"RSF"
180	15	6	1	6	"RSF"
180	16	6	0	6	"RSF"
180	17	7	0	7	"RSF"
180	18	6	0	6	"RSF"
180	19	7	2	7	"RSF"
180	20	5	0	5	"RSF"
180	21	7	1	7	"RSF"
180	22	7	1	7	"RSF"
180	23	6	0	6	"RSF"
180	24	7	1	7	"RSF"
180	25	7	0	7	"RSF"
180	26	7	1	7	"RSF"
180	27	7	2	7	"RSF"
180	28	6	2	6	"RSF"
180	29	6	2	6	"RSF"
180	30	6	0	6	"RSF"
180	31	7	1	7	"RSF"
180	32	6	2	6	"RSF"
180	33	7	3	7	"RSF"
180	34	6	2	6	"RSF"
180	35	6	2	6	"RSF"
180	36	7	2	7	"RSF"
180	37	6	1	6	"RSF"
180	38	6	1	6	"RSF"
180	39	5	3	5	"RSF"
180	40	8	4	8	"RSF"
180	41	8	3	8	"RSF"
180	42	5	3	5	"RSF"
180	43	7	3	7	"RSF"
180	44	8	2	8	"RSF"
180	45	7	5	7	"RSF"
180	46	6	3	6	"RSF"
180	47	5	3	5	"RSF"
180	48	5	0	5	"RSF"
180	49	7	1	7	"RSF"
180	50	9	2	9	"RSF"
180	51	7	4	7	"RSF"
180	52	7	2	7	"RSF"
180	53	7	2	7	"RSF"
180	54	8	3	8	"RSF"
180	55	6	4	6	"RSF"
180	56	7	3	7	"RSF"
180	57	8	5	8	"RSF"
180	58	7	4	7	"RSF"
180	59	4	3	4	"RSF"
180	60	6	2	6	"RSF"
180	61	4	2	4	"RSF"
180	62	5	2	5	"RSF"
180	63	7	4	7	"RSF"
180	64	6	2	6	"RSF"
180	65	7	3	7	"RSF"
180	66	6	4	6	"RSF"
180	67	7	2	7	"RSF"
180	68	8	3	8	"RSF"
180	69	6	3	6	"RSF"
180	70	8	2	8	"RSF"
180	71	6	2	6	"RSF"
180	72	7	4	7	"RSF"
180	73	6	2	6	"RSF"
180	74	5	2	5	"RSF"
180	75	6	4	6	"RSF"
180	76	6	3	6	"RSF"
180	77	8	3	8	"RSF"
180	78	5	1	5	"RSF"
180	79	7	3	7	"RSF"
180	80	6	3	6	"RSF"
180	81	6	3	6	"RSF"
180	82	6	3	6	"RSF"
180	83	7	3	7	"RSF"
180	84	6	2	6	"RSF"
180	85	7	4	7	"RSF"
180	86	6	1	6	"RSF"
180	87	5	3	5	"RSF"
180	88	7	2	7	"RSF"
180	89	6	4	6	"RSF"
180	90	5	3	5	"RSF"
180	91	6	4	6	"RSF"
180	92	7	3	7	"RSF"
180	93	7	6	7	"RSF"
180	94	6	3	6	"RSF"
180	95	7	3	7	"RSF"
180	96	5	1	5	"RSF"
180	97	6	3	6	"RSF"
180	98	7	4	7	"RSF"
180	99	6	3	6	"RSF"
180	100	6	1	6	"RSF"
180	101	6	4	6	"RSF"
180	102	6	4	6	"RSF"
180	103	7	4	7	"RSF"
180	104	6	6	6	"RSF"
180	105	7	3	7	"RSF"
180	106	7	2	7	"RSF"
180	107	7	6	7	"RSF"
180	108	6	4	6	"RSF"
180	109	6	2	6	"RSF"
180	110	7	5	7	"RSF"
180	111	7	5	7	"RSF"
180	112	7	3	7	"RSF"
180	113	7	4	7	"RSF"
180	114	7	5	7	"RSF"
180	115	6	4	6	"RSF"
180	116	6	5	6	"RSF"
180	117	7	3	7	"RSF"
180	118	7	4	7	"RSF"
180	119	6	4	6	"RSF"
180	120	6	5	6	"RSF"
180	121	5	1	5	"RSF"
180	122	8	5	8	"RSF"
180	123	6	4	6	"RSF"
180	124	6	4	6	"RSF"
180	125	7	4	7	"RSF"
180	126	7	6	7	"RSF"
180	127	6	5	6	"RSF"
180	128	7	5	7	"RSF"
180	129	7	5	7	"RSF"
180	130	6	4	6	"RSF"
180	131	5	3	5	"RSF"
180	132	7	3	7	"RSF"
180	133	8	5	8	"RSF"
180	134	4	2	4	"RSF"
180	135	8	5	8	"RSF"
180	136	7	5	7	"RSF"
180	137	6	2	6	"RSF"
180	138	5	1	5	"RSF"
180	139	7	3	7	"RSF"
180	140	4	2	4	"RSF"
180	141	7	5	7	"RSF"
180	142	7	3	7	"RSF"
180	143	6	3	6	"RSF"
180	144	8	4	8	"RSF"
180	145	7	5	7	"RSF"
180	146	5	1	5	"RSF"
180	147	6	6	6	"RSF"
180	148	6	5	6	"RSF"
180	149	7	5	7	"RSF"
180	150	8	3	8	"RSF"
180	151	5	2	5	"RSF"
180	152	7	4	7	"RSF"
180	153	7	5	7	"RSF"
180	154	6	4	6	"RSF"
180	155	6	3	6	"RSF"
180	156	5	3	5	"RSF"
180	157	8	4	8	"RSF"
180	158	7	5	7	"RSF"
180	159	5	4	5	"RSF"
180	160	5	3	5	"RSF"
180	161	6	2	6	"RSF"
180	162	6	5	6	"RSF"
180	163	7	5	7	"RSF"
180	164	5	5	5	"RSF"
180	165	6	3	6	"RSF"
180	166	6	4	6	"RSF"
180	167	6	4	6	"RSF"
180	168	6	4	6	"RSF"
180	169	7	3	7	"RSF"
180	170	6	3	6	"RSF"
180	171	8	3	8	"RSF"
180	172	7	4	7	"RSF"
180	173	6	4	6	"RSF"
180	174	4	2	4	"RSF"
180	175	7	7	7	"RSF"
180	176	6	3	6	"RSF"
180	177	7	4	7	"RSF"
180	178	6	4	6	"RSF"
180	179	5	2	5	"RSF"
180	180	5	3	5	"RSF"
190	1	6	0	6	"RSF"
190	2	6	0	6	"RSF"
190	3	6	0	6	"RSF"
190	4	5	0	5	"RSF"
190	5	7	0	7	"RSF"
190	6	7	1	7	"RSF"
190	7	6	0	6	"RSF"
190	8	7	0	7	"RSF"
190	9	7	3	7	"RSF"
190	10	7	1	7	"RSF"
190	11	7	3	7	"RSF"
190	12	6	1	6	"RSF"
190	13	7	2	7	"RSF"
190	14	6	2	6	"RSF"
190	15	5	1	5	"RSF"
190	16	7	0	7	"RSF"
190	17	6	0	6	"RSF"
190	18	8	1	8	"RSF"
190	19	7	2	7	"RSF"
190	20	7	3	7	"RSF"
190	21	7	2	7	"RSF"
190	22	8	1	8	"RSF"
190	23	6	1	6	"RSF"
190	24	6	2	6	"RSF"
190	25	7	0	7	"RSF"
190	26	8	2	8	"RSF"
190	27	7	3	7	"RSF"
190	28	8	1	8	"RSF"
190	29	6	1	6	"RSF"
190	30	6	0	6	"RSF"
190	31	8	1	8	"RSF"
190	32	6	2	6	"RSF"
190	33	6	3	6	"RSF"
190	34	6	2	6	"RSF"
190	35	5	1	5	"RSF"
190	36	7	4	7	"RSF"
190	37	6	1	6	"RSF"
190	38	5	2	5	"RSF"
190	39	7	5	7	"RSF"
190	40	5	2	5	"RSF"
190	41	6	1	6	"RSF"
190	42	7	5	7	"RSF"
190	43	7	4	7	"RSF"
190	44	6	2	6	"RSF"
190	45	5	2	5	"RSF"
190	46	7	3	7	"RSF"
190	47	6	2	6	"RSF"
190	48	7	4	7	"RSF"
190	49	7	5	7	"RSF"
190	50	6	2	6	"RSF"
190	51	6	4	6	"RSF"
190	52	8	6	8	"RSF"
190	53	5	1	5	"RSF"
190	54	7	4	7	"RSF"
190	55	7	2	7	"RSF"
190	56	6	4	6	"RSF"
190	57	6	4	6	"RSF"
190	58	6	1	6	"RSF"
190	59	6	3	6	"RSF"
190	60	6	1	6	"RSF"
190	61	6	2	6	"RSF"
190	62	8	3	8	"RSF"
190	63	5	0	5	"RSF"
190	64	7	6	7	"RSF"
190	65	6	2	6	"RSF"
190	66	7	3	7	"RSF"
190	67	7	3	7	"RSF"
190	68	6	3	6	"RSF"
190	69	5	1	5	"RSF"
190	70	6	2	6	"RSF"
190	71	7	2	7	"RSF"
190	72	7	3	7	"RSF"
190	73	4	2	4	"RSF"
190	74	8	4	8	"RSF"
190	75	6	3	6	"RSF"
190	76	5	5	5	"RSF"
190	77	5	1	5	"RSF"
190	78	7	5	7	"RSF"
190	79	6	4	6	"RSF"
190	80	8	1	8	"RSF"
190	81	5	4	5	"RSF"
190	82	7	2	7	"RSF"
190	83	8	3	8	"RSF"
190	84	5	1	5	"RSF"
190	85	7	6	7	"RSF"
190	86	6	2	6	"RSF"
190	87	6	4	6	"RSF"
190	88	6	4	6	"RSF"
190	89	6	2	6	"RSF"
190	90	6	3	6	"RSF"
190	91	7	2	7	"RSF"
190	92	6	6	6	"RSF"
190	93	7	3	7	"RSF"
190	94	7	4	7	"RSF"
190	95	7	4	7	"RSF"
190	96	5	2	5	"RSF"
190	97	6	3	6	"RSF"
190	98	6	2	6	"RSF"
190	99	5	1	5	"RSF"
190	100	6	4	6	"RSF"
190	101	6	3	6	"RSF"
190	102	7	5	7	"RSF"
190	103	6	4	6	"RSF"
190	104	7	4	7	"RSF"
190	105	7	5	7	"RSF"
190	106	6	3	6	"RSF"
190	107	7	5	7	"RSF"
190	108	6	2	6	"RSF"
190	109	5	3	5	"RSF"
190	110	5	2	5	"RSF"
190	111	7	5	7	"RSF"
190	112	5	4	5	"RSF"
190	113	6	3	6	"RSF"
190	114	7	3	7	"RSF"
190	115	7	4	7	"RSF"
190	116	8	4	8	"RSF"
190	117	6	3	6	"RSF"
190	118	7	3	7	"RSF"
190	119	6	4	6	"RSF"
190	120	5	3	5	"RSF"
190	121	4	3	4	"RSF"
190	122	7	4	7	"RSF"
190	123	6	4	6	"RSF"
190	124	7	4	7	"RSF"
190	125	6	4	6	"RSF"
190	126	8	5	8	"RSF"
190	127	6	4	6	"RSF"
190	128	7	5	7	"RSF"
190	129	6	3	6	"RSF"
190	130	5	2	5	"RSF"
190	131	6	1	6	"RSF"
190	132	6	3	6	"RSF"
190	133	6	4	6	"RSF"
190	134	6	3	6	"RSF"
190	135	7	4	7	"RSF"
190	136	7	4	7	"RSF"
190	137	7	3	7	"RSF"
190	138	5	4	5	"RSF"
190	139	7	6	7	"RSF"
190	140	6	4	6	"RSF"
190	141	6	4	6	"RSF"
190	142	6	3	6	"RSF"
190	143	8	7	8	"RSF"
190	144	6	5	6	"RSF"
190	145	5	2	5	"RSF"
190	146	4	3	4	"RSF"
190	147	6	2	6	"RSF"
190	148	5	4	5	"RSF"
190	149	6	3	6	"RSF"
190	150	5	3	5	"RSF"
190	151	7	5	7	"RSF"
190	152	6	4	6	"RSF"
190	153	6	3	6	"RSF"
190	154	6	5	6	"RSF"
190	155	4	2	4	"RSF"
190	156	7	5	7	"RSF"
190	157	6	3	6	"RSF"
190	158	7	3	7	"RSF"
190	159	7	5	7	"RSF"
190	160	7	4	7	"RSF"
190	161	6	4	6	"RSF"
190	162	6	3	6	"RSF"
190	163	7	6	7	"RSF"
190	164	7	3	7	"RSF"
190	165	7	4	7	"RSF"
190	166	5	4	5	"RSF"
190	167	6	1	6	"RSF"
190	168	7	5	7	"RSF"
190	169	5	3	5	"RSF"
190	170	7	6	7	"RSF"
190	171	6	2	6	"RSF"
190	172	7	5	7	"RSF"
190	173	6	4	6	"RSF"
190	174	7	2	7	"RSF"
190	175	4	3	4	"RSF"
190	176	7	2	7	"RSF"
190	177	7	4	7	"RSF"
190	178	7	3	7	"RSF"
190	179	5	3	5	"RSF"
190	180	7	4	7	"RSF"
190	181	6	3	6	"RSF"
190	182	6	1	6	"RSF"
190	183	6	4	6	"RSF"
190	184	7	3	7	"RSF"
190	185	7	3	7	"RSF"
190	186	5	1	5	"RSF"
190	187	5	3	5	"RSF"
190	188	6	4	6	"RSF"
190	189	5	5	5	"RSF"
190	190	6	5	6	"RSF"
200	1	7	0	7	"RSF"
200	2	7	0	7	"RSF"
200	3	7	0	7	"RSF"
200	4	7	0	7	"RSF"
200	5	7	0	7	"RSF"
200	6	7	0	7	"RSF"
200	7	5	0	5	"RSF"
200	8	7	0	7	"RSF"
200	9	7	0	7	"RSF"
200	10	5	0	5	"RSF"
200	11	6	1	6	"RSF"
200	12	5	0	5	"RSF"
200	13	7	0	7	"RSF"
200	14	7	1	7	"RSF"
200	15	7	1	7	"RSF"
200	16	7	1	7	"RSF"
200	17	7	2	7	"RSF"
200	18	7	1	7	"RSF"
200	19	7	1	7	"RSF"
200	20	6	2	6	"RSF"
200	21	7	1	7	"RSF"
200	22	6	1	6	"RSF"
200	23	7	4	7	"RSF"
200	24	6	3	6	"RSF"
200	25	6	1	6	"RSF"
200	26	6	2	6	"RSF"
200	27	7	2	7	"RSF"
200	28	6	3	6	"RSF"
200	29	5	1	5	"RSF"
200	30	6	1	6	"RSF"
200	31	7	2	7	"RSF"
200	32	7	2	7	"RSF"
200	33	7	2	7	"RSF"
200	34	6	1	6	"RSF"
200	35	7	3	7	"RSF"
200	36	7	3	7	"RSF"
200	37	6	2	6	"RSF"
200	38	6	2	6	"RSF"
200	39	5	4	5	"RSF"
200	40	7	1	7	"RSF"
200	41	6	1	6	"RSF"
200	42	7	2	7	"RSF"
200	43	5	2	5	"RSF"
200	44	6	1	6	"RSF"
200	45	6	2	6	"RSF"
200	46	6	2	6	"RSF"
200	47	7	3	7	"RSF"
200	48	7	3	7	"RSF"
200	49	7	4	7	"RSF"
200	50	7	2	7	"RSF"
200	51	7	3	7	"RSF"
200	52	8	4	8	"RSF"
200	53	5	2	5	"RSF"
200	54	7	2	7	"RSF"
200	55	7	3	7	"RSF"
200	56	3	2	3	"RSF"
200	57	7	3	7	"RSF"
200	58	8	2	8	"RSF"
200	59	6	1	6	"RSF"
200	60	5	3	5	"RSF"
200	61	7	1	7	"RSF"
200	62	8	3	8	"RSF"
200	63	8	1	8	"RSF"
200	64	6	2	6	"RSF"
200	65	7	3	7	"RSF"
200	66	6	2	6	"RSF"
200	67	5	1	5	"RSF"
200	68	5	2	5	"RSF"
200	69	7	2	7	"RSF"
200	70	7	4	7	"RSF"
200	71	6	1	6	"RSF"
200	72	8	3	8	"RSF"
200	73	5	2	5	"RSF"
200	74	5	2	5	"RSF"
200	75	8	4	8	"RSF"
200	76	7	5	7	"RSF"
200	77	6	1	6	"RSF"
200	78	5	2	5	"RSF"
200	79	7	4	7	"RSF"
200	80	5	1	5	"RSF"
200	81	7	4	7	"RSF"
200	82	7	3	7	"RSF"
200	83	6	3	6	"RSF"
200	84	7	2	7	"RSF"
200	85	5	3	5	"RSF"
200	86	7	4	7	"RSF"
200	87	6	4	6	"RSF"
200	88	6	1	6	"RSF"
200	89	6	4	6	"RSF"
200	90	6	2	6	"RSF"
200	91	7	3	7	"RSF"
200	92	6	3	6	"RSF"
200	93	6	3	6	"RSF"
200	94	5	3	5	"RSF"
200	95	7	6	7	"RSF"
200	96	4	3	4	"RSF"
200	97	6	2	6	"RSF"
200	98	7	4	7	"RSF"
200	99	5	1	5	"RSF"
200	100	5	2	5	"RSF"
200	101	6	3	6	"RSF"
200	102	6	4	6	"RSF"
200	103	4	3	4	"RSF"
200	104	7	4	7	"RSF"
200	105	7	4	7	"RSF"
200	106	6	6	6	"RSF"
200	107	4	3	4	"RSF"
200	108	6	2	6	"RSF"
200	109	6	3	6	"RSF"
200	110	5	3	5	"RSF"
200	111	7	5	7	"RSF"
200	112	6	4	6	"RSF"
200	113	7	5	7	"RSF"
200	114	8	4	8	"RSF"
200	115	6	4	6	"RSF"
200	116	4	0	4	"RSF"
200	117	7	5	7	"RSF"
200	118	5	3	5	"RSF"
200	119	6	2	6	"RSF"
200	120	6	3	6	"RSF"
200	121	5	2	5	"RSF"
200	122	6	4	6	"RSF"
200	123	6	3	6	"RSF"
200	124	6	2	6	"RSF"
200	125	6	4	6	"RSF"
200	126	8	4	8	"RSF"
200	127	6	4	6	"RSF"
200	128	6	2	6	"RSF"
200	129	7	5	7	"RSF"
200	130	7	4	7	"RSF"
200	131	7	5	7	"RSF"
200	132	6	4	6	"RSF"
200	133	6	2	6	"RSF"
200	134	6	4	6	"RSF"
200	135	5	2	5	"RSF"
200	136	7	6	7	"RSF"
200	137	7	3	7	"RSF"
200	138	7	6	7	"RSF"
200	139	7	2	7	"RSF"
200	140	7	4	7	"RSF"
200	141	6	3	6	"RSF"
200	142	8	4	8	"RSF"
200	143	7	5	7	"RSF"
200	144	5	2	5	"RSF"
200	145	5	4	5	"RSF"
200	146	7	3	7	"RSF"
200	147	7	6	7	"RSF"
200	148	4	1	4	"RSF"
200	149	5	5	5	"RSF"
200	150	6	4	6	"RSF"
200	151	7	4	7	"RSF"
200	152	5	1	5	"RSF"
200	153	6	4	6	"RSF"
200	154	6	5	6	"RSF"
200	155	7	5	7	"RSF"
200	156	5	3	5	"RSF"
200	157	6	2	6	"RSF"
200	158	6	4	6	"RSF"
200	159	6	5	6	"RSF"
200	160	6	3	6	"RSF"
200	161	7	2	7	"RSF"
200	162	7	3	7	"RSF"
200	163	4	4	4	"RSF"
200	164	7	5	7	"RSF"
200	165	6	5	6	"RSF"
200	166	7	5	7	"RSF"
200	167	6	4	6	"RSF"
200	168	4	1	4	"RSF"
200	169	7	5	7	"RSF"
200	170	7	5	7	"RSF"
200	171	8	6	8	"RSF"
200	172	6	3	6	"RSF"
200	173	7	5	7	"RSF"
200	174	7	5	7	"RSF"
200	175	5	5	5	"RSF"
200	176	7	4	7	"RSF"
200	177	5	4	5	"RSF"
200	178	7	4	7	"RSF"
200	179	6	5	6	"RSF"
200	180	6	4	6	"RSF"
200	181	6	4	6	"RSF"
200	182	7	6	7	"RSF"
200	183	5	3	5	"RSF"
200	184	6	4	6	"RSF"
200	185	6	3	6	"RSF"
200	186	7	5	7	"RSF"
200	187	6	3	6	"RSF"
200	188	6	5	6	"RSF"
200	189	6	6	6	"RSF"
200	190	6	5	6	"RSF"
200	191	6	4	6	"RSF"
200	192	5	5	5	"RSF"
200	193	6	5	6	"RSF"
200	194	7	3	7	"RSF"
200	195	8	4	8	"RSF"
200	196	7	4	7	"RSF"
200	197	6	2	6	"RSF"
200	198	7	4	7	"RSF"
200	199	7	4	7	"RSF"
200	200	7	4	7	"RSF"
50	1	7	0	7	"RSR"
50	2	8	0	8	"RSR"
50	3	8	0	8	"RSR"
50	4	8	0	8	"RSR"
50	5	7	0	7	"RSR"
50	6	9	1	9	"RSR"
50	7	8	0	8	"RSR"
50	8	9	1	9	"RSR"
50	9	8	1	8	"RSR"
50	10	7	0	7	"RSR"
50	11	7	0	7	"RSR"
50	12	9	1	9	"RSR"
50	13	9	0	9	"RSR"
50	14	7	1	7	"RSR"
50	15	9	0	9	"RSR"
50	16	8	0	8	"RSR"
50	17	8	0	8	"RSR"
50	18	9	1	9	"RSR"
50	19	7	0	7	"RSR"
50	20	7	1	7	"RSR"
50	21	8	2	8	"RSR"
50	22	9	0	9	"RSR"
50	23	8	1	8	"RSR"
50	24	8	0	8	"RSR"
50	25	9	0	9	"RSR"
50	26	7	0	7	"RSR"
50	27	8	3	8	"RSR"
50	28	8	1	8	"RSR"
50	29	8	1	8	"RSR"
50	30	8	3	8	"RSR"
50	31	9	1	9	"RSR"
50	32	8	1	8	"RSR"
50	33	8	2	8	"RSR"
50	34	8	1	8	"RSR"
50	35	7	0	7	"RSR"
50	36	7	1	7	"RSR"
50	37	8	1	8	"RSR"
50	38	9	3	9	"RSR"
50	39	7	1	7	"RSR"
50	40	5	1	5	"RSR"
50	41	8	3	8	"RSR"
50	42	7	2	7	"RSR"
50	43	7	1	7	"RSR"
50	44	8	3	8	"RSR"
50	45	7	5	7	"RSR"
50	46	8	2	8	"RSR"
50	47	8	2	8	"RSR"
50	48	7	1	7	"RSR"
50	49	8	2	8	"RSR"
50	50	8	1	8	"RSR"
60	1	9	0	9	"RSR"
60	2	8	0	8	"RSR"
60	3	8	1	8	"RSR"
60	4	10	0	10	"RSR"
60	5	8	0	8	"RSR"
60	6	8	0	8	"RSR"
60	7	8	0	8	"RSR"
60	8	8	0	8	"RSR"
60	9	8	1	8	"RSR"
60	10	8	2	8	"RSR"
60	11	9	0	9	"RSR"
60	12	9	1	9	"RSR"
60	13	8	1	8	"RSR"
60	14	9	1	9	"RSR"
60	15	8	0	8	"RSR"
60	16	8	0	8	"RSR"
60	17	10	0	10	"RSR"
60	18	9	1	9	"RSR"
60	19	9	1	9	"RSR"
60	20	8	0	8	"RSR"
60	21	9	2	9	"RSR"
60	22	10	1	10	"RSR"
60	23	7	1	7	"RSR"
60	24	8	1	8	"RSR"
60	25	9	3	9	"RSR"
60	26	9	0	9	"RSR"
60	27	7	1	7	"RSR"
60	28	8	0	8	"RSR"
60	29	7	1	7	"RSR"
60	30	9	1	9	"RSR"
60	31	9	2	9	"RSR"
60	32	8	2	8	"RSR"
60	33	9	3	9	"RSR"
60	34	9	1	9	"RSR"
60	35	7	2	7	"RSR"
60	36	9	1	9	"RSR"
60	37	8	1	8	"RSR"
60	38	9	2	9	"RSR"
60	39	9	0	9	"RSR"
